rating,date,snippet
3,5 tahun lalu,"Buka sampai malammmmm... Buat kumpul, rapat kecil, atau cuman nongkrong sama temen-temen cukup recommended. Penerangan emang sengaja agak gelap yaa hehe.. furniture nya kayu kayu gitu"
5,6 tahun lalu,"Tempatnya selalu ramai, bisa banget buat diskusi karna tersedia banyak meja yang bisa memuat 8-10 orang.. Tersedia tempat lesehan juga.. Tempat ini sering juga dibuat acara acara diskusi.. Luas dan bisa menampung puluhan pengunjung.."
4,5 tahun lalu,"Tempat yang enak buat kumpul, harga juga terjangkau, koneksi wifi juga lumayan lah. CUMA KALO BISA TOLONG PENGAMEN JANGAN MASUK ke kafe, soalnya agak mengganggu apalagi pengamennya gak cuma satu-dua yang dateng. Apalagi pengamen dua ibu-ibu itu kalo dikasih doainnya yang bagus-bagus, kalo ga ngasih dikata ""SETAN"" wkwkwk tiati kalo ketemu pengamen model gini, diusir aja sih."
3,6 tahun lalu,"Pertama kali ke sini, dibandingkan dengan teman saya yang jadi pelanggan,
Tempatnya nyaman, luas, dan cocok buat nongkrong, konsepnya juga bagus, lay out nya asik juga,
Cuman kecewa dengan pelayan dan masakannya.
Pesen kopi kotok dan mendoan, pesanan datang nggak lama-lama banget sih, cuman pelayannya lebay kalau nama saya dipanggil 10 kali dan baru nyaut,
Soalnya beneran saya tidak mendengar panggilannya yang suaranya keras itu menyebut nama saya, dia bilang sudah manggil saya 10 kali, lebay banget.. Nggak bikin nyaman pelanggan baru seperti saya.
Terus sama mendoan, ini mendoan apaan yang dimasak, gak jelas.. Sama warung kopi lain, mendoan di Basa Basi Nologaten ini sangat kalah dan mengecewakan, udah tempenya tebel, Bambunya nggak kerasa, tepungnya dikit dan masih mentah, dalamnya putih jelas sekali. Mengecewakan.
Baru kali ini mesen mendoan gak mau makan, padahal bareng kopi jadinya nikmat, tapi di sini jadi gak selera, nyesel jadinya..
Nyesel jadinya ke sini.
No thanks ajalah,"
4,6 tahun lalu,"Wifi cukup kenceng, staff kasir kurang ramah. Makanan standar sih lumayan dikantong mahasiswa. Parkiran luas dan kamar mandi bersih, tempat ibadah bersih. Tempatnya nyaman sih"
3,3 tahun lalu,Tempatnya cukup nyaman dan harga makanan serta minumannya cukup terjangkau. Hanya saja banyak sekali pengamen yang datang. Bahkan tiap 10 menit sekali selalu ada saja pengamen datang.
5,setahun lalu,Psht cabang sleman pusat Madiun Istimewa
5,3 tahun lalu,"Tempat nongkrong yang asyik. Tempatnya luas dan nyaman, bisa pilih lesehan atau non-lesehan. Varian menunya banyak dengan harga yang cukup terjangkau."
4,4 tahun lalu,"Harga merakyat, asyik buat kmpul dan ngerjain tugas kuliah. Ya lumayan ramelah kalo butuh tempat untuk nugas dengan tenang bukan tempatnya. Tapi tempatnya asyik, makanannya jga enak"
5,2 tahun lalu,"Tempat buat nongkrong bisa, nugas bisa, bahkan rapat organisasipun juga bisa, mau kusi atau lesehan bebas disini... Musholanya juga bersih.."
4,5 tahun lalu,"Bagus, harga mahasiswa, tempatnya nyaman, ada gazebo, suasana asri, ada musholla bersih. Cuma satu... banyak asap rokok dari pengunjung. Semoga manajemen lebih memperhatikan. Terimakasih ECO RACING JOGJA TEAM"
5,setahun lalu,Tempat yg ideal buat ketemu teman2 sekolah atau kawan lainnya.... Biar nyantai ngobrolnya
5,3 tahun lalu,"tempatnya lumayan enak, harganya murah meriah, di sini ak pesen nasi goreng, es teh, sama kopi susu, es tehnya gede bgt asli"
5,5 tahun lalu,"Tempat nongkrong favorit, buat nugas, diskusi, atau sekedar nyari wifi 😁. Selain itu, di basa basi juga ada kegiatannya yg diadain tiap hari2 tertentu, seperti sholawatan, seminar & diskusi. Dan yang paling penting adalah harganya cocok banget di kantong mahasiswa 😅☕"
3,4 tahun lalu,"Tempat nongkrong daerah Nologaten ini menawarkan suasana outdoor dan indoor yang ada di dalam gubuk, untuk range harga masuk untuk mahasiswa saran aja sih klo kesini enaknya rame2"
4,5 tahun lalu,"Selain jadi tempat nongki dan nggarap tugas kuliah, di sini ada banyak buku yg bisa dibaca. Tempatnya asik ada yg model gazebo gitu, minusnya pas ujan aja sih.. Tapi bisa pilih di yg bagian meja kursi biasa"
5,5 tahun lalu,"Tempatnya luas dan parkirnya juga luas untuk harga makanan,minuman  juga terjangkau. Tempat duduk bisa pilih ada pake kursi lesehan atau digazebo dilengkapi dengan fasilitas toilet dan mushola."
4,5 tahun lalu,"Tempat ini Sangat cocok untuk nongkrong bareng bagi kalangan mahasiswa. Tempatnya sederhana, menu yang ditawarkan juga biasa. Tetapi disini yg diunggulkan adalah menu yang murah, tempat yang luas dan parkir yang luas"
3,3 tahun lalu,"Mohon Maaf sebelumnya, Seperti nya bisa tolong di kondisikan untuk mas mas yang Ngamen maupun yang Meminta uang .

kemarin  nongkrong sambil nugas Baru duduk sejam an udah ada sekitar 5-6 kali yang ngamen,  belum lagi ibu ibu yang meminta uang. Kalau jualan / ngamen 1/2 kali saya rasa masih tidak apa apa.

Ini Bukan pelit atau gimana , ini bisa membuat pengunjung tidak nyaman termasuk saya dan teman teman saya

Untuk soal makanan dan minuman sudah sangat baik."
5,setahun lalu,"Rekommendasi tempat nongkrong bagi siapapun sih. Terutama bagi mahasiswa, karena ramah dikantong"
5,5 tahun lalu,"Murah meriah santai, wifi, smoking area, ruangan terbuka."
4,5 tahun lalu,"Kafe yang enak buat ngobrol santai.  Tapi tenang kalau mau ngobrol yg agak serius di sebelah tersedia gazebo"" yang menjaga privasi.  Yang mau instagramable tenang.  Kursi luar ada, ada lampu"" gaya vintege gtu"
3,5 tahun lalu,"Ga tau emang konsep apa gimana , lampunya remang banget , cendrung gelap dari pada cozy. Sama kebersihan nya juga diperhatiin soalnya banyak meja yang sdh kosong tapi banyak gelas kotor."
4,4 tahun lalu,"Tempatnya asik banget, enak dibuat nongkrong dan jika dibandingkan dengan kafe basabasi sorowajan/Uad4 disini lebih bikin nyaman
Cuman sayang rasa kopi cangkirnya kurang pas ngeraciknya jadi rasanya kayak bikin kurang nyaman di lidah
Tapi over all semuanya bagus sih 👍🏼
Mantap, rekomended banget buat yg pengen cari tongkrongan dengan suasana baru 👍🏼"
2,2 tahun lalu,"Karyawan tidak ramah, masak ngasih pesanan customer kaya ngasih gitu aja, tanpa ada kata"" misal "" pesanannya kak/ silahkan kak, dll ), kurang senyum ,maaf sebelumnya ya tp lebih baik di perbaiki lg pelayanan"
5,6 tahun lalu,"Tempat nongkrong paling cozy, harga terjangkau"
5,3 tahun lalu,"Tempat paling ramai menurut gw sih, harga terjangkau juga, kalau buat ngerjain tugas ataupun kumpul2 juga cocok"
5,6 tahun lalu,"Hampir semuanya sama sih kayak yang di selatan gowok , bedanya yang di sini ada gazebonya , mungkin ada live musicnya juga , kalo dari segi menu semua sama kayak yang di selatan gowok itu tadi wkwk , mantep lah sukses trus buat basabasi 👍"
3,5 tahun lalu,"harga makanan dan minuman disini terjangkau buat kantong mahasiswa, ada akses wifi gratis dan berbayar juga. tetapi kecepatan wifi berbayar nya tidak terlalu cepat. youtube mentok di 240p"
1,3 tahun lalu,"Event nya gak jelas. Seharusnya bukan jam 16:00 - 00:00
Tapi mulai jam 16:00 sampai habis.. Biar yg datang malam gak kena php"
5,6 tahun lalu,"Tempat ini nyaman buat merekatkan persaudaraan, pendekatan bisnis/prospecting gaya santai sambil Ngopi. Nyaman juga buat nongkrong sambil internetan karena ada fasilitas free wifi dan colokan buat ngachas hp."
3,4 tahun lalu,Tempat ini cocok banget buat kongko-kongko santai soalnya ada gazebo di cafe ini tapi ga sempet foto tempat nya. Menunya juga Kantong mahasiswa banget Lo. Buat yang penyuka kopi si ini cocok banget...
5,5 tahun lalu,"Kafe yang terjangkau. Baik dari harga maupun dari lokasi.
Bisa buat sekedar ngumpul sama temen atau ngerjain tugas.
Untuk menu termasuk ramah kantong. Ada makanan berat, camilan, minuman hangat, minuman dingin dan lain-lain."
5,5 tahun lalu,"Tempat bagus untuk mengerjakan tugas kuliah dan nongkrong, harga juga sangat murah untuk kelas mahasiswa. Klo mau nongkrong malam lebih baik datang lebih awal, karena kadang tidak dapat tempat"
5,2 tahun lalu,"Rasa makanannya standar, harganya juga standar. Yang gak standar itu suasanya. Tempatnya luas, segar, enak buat ngerjain tugas atau kerjaan."
5,2 tahun lalu,"Waktu itu kesini pagi jadi masih sepi karena baru buka, pegawainya juga oke banget, karena saat menu kosong dikonfirmasi ke customer untuk ganti menu tidak asal diganti"
5,setahun lalu,"So far so good seperti basabasi pada umumnya.
Selalu rame.

Sepertinya buka 24jam."
4,4 tahun lalu,"Overall, tempatnya cukup bersih, musholla luas, dan kamar mandinya bersih. Wifi di Basabasi cukup kencang meskipun selalu ramai. Minumannya enak dan pelayanannya cepat."
3,setahun lalu,"untuk minuman jeruk mungkin jeruk yang dimasukkan jangan beserta kulitnya, nnti jadi pahit."
4,2 tahun lalu,"menunya murah murah, enak buat nongkrong, tapi klo butuh tempat yang tenang kayanya ga cocok,"
4,2 tahun lalu,"beli kopi susu 2 item smpe 1 jam, ketika di komplain ktnya udah dibuatkan? Pdhl minum aja blm, 1 jam ngk ngapain² anjim,Mohon diteliti lagi!"
3,2 tahun lalu,"Saya suka kesini, hampir tiap malam kesini. Tapi gak suka dengan pengamen yg tiap setengah jam muter. Suatu waktu saya gak punya uang receh untuk pengamen dan mereka maksa minta hal lain yg saya punya (rokok)."
3,6 tahun lalu,"Nice place for coffee time

Parkir 2000"
4,3 tahun lalu,"Menu makan beratnya lumayan bersahabat dengan kantong mahasiswa. Dan rasanya mantab jiwa. Tapi untuk camilannya harganya terlalu mahal.
Fasilitas mantab lah 👍👍"
4,4 tahun lalu,"Pilihan menu banyak tapi masih kurang menarik. Tempat luas dan cocok buat ngadain acara kumpul atau sekedar nongkrong, menyediakan buku juga buat yang suka baca-baca."
4,6 tahun lalu,Untuk tempat nongkrong yang masih baru. Ini bisa dikatakan bagus. Nilai plus disini ada rak buku yang bisa diakses oleh pengunjung. Untuk makanan masih standar buat tempat' nongkrong lainnya. Not bad
4,4 tahun lalu,"Ramai, tempatnya nyaman, bisa buat nugas/santai/sekedar ngobrol kumpul bareng temen-temen. Harganya cocok di kantong"
5,5 tahun lalu,"tempatnya indahh.sering buay kumpul kumpul baik untuk temu kangen,diskusi,pacaran atau hanya sekedar ngobrol bersama orang terdekat.letaknya strategis.nyaman ada tempat parkirnya dan penjaga parkir sehingga kendaraan aman.jadi kita bisa menikmati waktu ngobrol dengan santai tanpa harus memikirkan keamanan kendaraan kita.disini juga selalu ramai"
4,5 tahun lalu,Tempat yang enak untuk ngobrol tapi kurang kalo untuk nugas karena kondisi lumayan rame. WiFi harus beli lagi. Untuk makan minuman standar harga dan rasa nya
4,5 tahun lalu,"Nyaman sihhh tapi parkirnya bayar, yaaa walaupun gak seberapa tapi kalo pas bawa duit pas2an yaa kaget, soalnya di sorowajan gratis hhehe"
4,6 tahun lalu,"Tempat yg asyik buat kumpul kumpul, ada pilihan tempat, mau di luar apa di gazebo gazebo. Buat pecinta kopi recommended, tp sayangnya gepreknya sedikit kurang asin dan kurang pas"
5,5 bulan lalu,Tempat yang joss buat nongki mantab
5,5 tahun lalu,"Konsep yang menyuguhkan surga bagi para pecinta buku, dengan gazebo gazebo nyaman untuk nongkrong, ada tempat duduk pake kursi juga untuk yang tertarik sendiri"
5,5 tahun lalu,Tempat asyik untuk nongkrong dan meeting kelompok
5,4 tahun lalu,"Makanan lumayan enak dan bersahabat harganya, pelayanan sangat ramah dan friendly banget. lokasi chill n relax with rock music🤘"
3,5 tahun lalu,"Oke sih suasananya nyaman buat berbasabasi, tapi tikarnya kok lengket lengket gitu ya kaya bekas tumpahan kopi kstmr atau belum di bersihin?
Harga bersahabat banget, rasa oke banget, sabi lah berbagi basa basi disini lagi"
5,3 tahun lalu,"Nyaman untuk kumpul"" atau rapat, atau hanya sekedar nongkrong. Tempatnya luas, makanannya murah murah. Mantapp"
3,3 tahun lalu,"Aku pengen basabasi agak memperhatikan rasa makanannya. Dari sekian banyak cemilan yg ada, yg rekomended value & pricingnya buatku cuma tela tela aja."
5,5 tahun lalu,"Tempat nongki seru , bebas dan 24 jam. Untuk pemesanan menu , langsung bayar dikasir . , btw jangan kuatir gak dapat tempat karena tempatnya luas gaess .. Kalau bingung cari t4 nongki , disini aja ..gak pake basa basi pokoknya gaes 😃😊"
2,2 tahun lalu,"cukup rame, agak panas kalo siang2, makanan minumannya murah2, kdg suka ada pengamen"
5,3 tahun lalu,"Tempatnya luas dan banyak kursi, ada lesehan juga. Harga standar, menu juga standar. Nugas? I said no, nongkrong doang? I said yes"
5,4 tahun lalu,"Tempat yg cozy bgt buat nongkrong,  ngobrol bareng temen sambil nugas.  Pilihan makanan dan minumannya juga banyak..  Klo yang pengen baca2 , ada juga perpusnya,"
5,5 tahun lalu,"Tempat nongki paling nyaman dan bersahabat baik dri segi tmpat duduk, budget dan rasa hidangan yang pas membuat tempat ini slalu ramai mahasiwa/i"
5,5 tahun lalu,"Tempat diskusi paling mantab sembari ngopi. Di basa basi juga tersedia berbagai makanan dan minuman untuk menemani diskusimu. Disini juga tempat paling cocok untuk bersantai, membaca buku atau sekadar Mabar game android. Yang jadi menarik lagi, karena di basa basi menyediakan perpustakaan yang dapat kamu pinjam buku-bukunya. Selain itu terkadang juga terdapat acara akustik dan nobar bola yang membuat kafe ini menyeruput banyak pelanggan"
5,3 tahun lalu,"Tempat nya nyaman banget buat nongkrong rame rame ada gazebo nya juga
Rekomended lah untuk rapat dan pertemuan yang santai"
5,setahun lalu,"Tempatnya nyaman,
Harga terjangkau, selalu rame"
2,5 tahun lalu,"Rame banget , lumayan bising kalo buat nugas kurang cocok, banyak pengamen. Lagi makan di tungguin kucing jadi agak was was kalo di comot tuh kucing."
5,3 tahun lalu,"Mantap menu nya murah 2, prokes lagi pokok nya mantap dah , tempat keren sejuk , kayak tempat wisata wkwkw , banyak pohon ijo2"
5,4 tahun lalu,"Yg udah bosen di rumah aja, boleh lah sejenak melipir ke kafe basabasi. Eits, jangan lupa tetap PATUHI PROTOKOL KESEHATAN ya guys! Tetep pake masker, jaga jarak, dan cuci tangan sebelum masuk. Yok ajak temen"" mu untuk rehat sejenak disini 😎"
1,2 tahun lalu,"Datang kesini sekitar jam setengah 1 siang diminta uang parkir diawal, tapi waktu pulang setelah maghrib malah diminta uang parkir lagi...saya bilang udah bayar malah kelihatan nggak percaya👎"
5,4 tahun lalu,"Asik bgt buat nongkrong, ngerjain tugas ataupun diskusi"
3,5 tahun lalu,"Kurang nyaman untuk ngerjain tugas, karena jarak antar neja satu dan meja lain yg terlalu berdekatan. Kamar mandi jorok juga, karena kmar mandi cwek cowok di gabunh"
4,5 tahun lalu,"Kafe yg selalu ramai pengunjung apalagi kalau malam hari. Tempatnya asik, seru utk nongki2. Paling suka duduk di gajebonya. Makanan dan minuman enak dan murah :)"
5,2 tahun lalu,"Tempatnya enak, cocok buat ngumpul bareng temen atau keluarga, enak jg buat temen"" yg mau ngumpul"" buat ngerjain tugas"
5,5 tahun lalu,Kafe sangat luas dan banyak tempat yang bisa dipilih. Menu beragam dan parkir juga luas. Sangat cocok untuk tempat nongkrong dan berdiskusi bagi pelajar dan mahasiswa
5,2 tahun lalu,"Enak, suasananya buat nugas ataupun nongkrong sama temen.

Bisa baca buku juga disini karena ada perpustakaan kecilnya, bukunya"
5,4 tahun lalu,Tempatnya nyaman. Hanya mau pesan yg agak jauh bila pilih duduknya Di gubuk. Overall wenak tempatnya. Makanannya juga enak
3,2 tahun lalu,"Tempatnya enak, nyaman, makanannya pun enak dengan harga yang bisa dibilang sangat murah."
5,4 tahun lalu,"kafe basa basi nologaten, adalah salahsatu cabang kafe basa basi yg ada di jogja, saya suka dengan kafe ini karena tempatnya sangat enak untuk diskusi mahasiswa, selain itu pada hari kamis dan jumat menyediakan paket buka puasa gratis"
1,5 tahun lalu,"Order mie goreng dikasihnya nasi goreng dan gamau ganti, udah tau kesalahan kasir seharusnya dituker bukan malah ngeyel dikira kita yg salah pesen di kasir, terus endingnya bilang maklum kasir baru😂😂😂"
5,2 tahun lalu,"Murah dan tempat duduknya banyak, toilet bersih, ada mushola jg, wifi lumayan kenceng"
5,4 tahun lalu,Lokasinya cozy enak buat stay lama lama. Makanan dan minuman nya tergolong murah. Wifinya ajib enak buat garap tugas. Ada printer buat ngeprint tugas buat yg butuh juga.
5,5 tahun lalu,Enak banget tempat nya sih inii
1,2 tahun lalu,"Pelayanan nya kurang baik , pelayan nya cuek tydack ramah sama sekali , kasirnya pun juga kurang ramah , turu mawon nek kesel"
5,5 tahun lalu,"Tempatnya nyaman, menunya juga lumayan komplit, fasilitasnya juga cukup lengkap. Kamar mandinya bersih, ada musholla nya juga, tempat parkirnya juga luas, well 👍👍👍👍"
5,5 tahun lalu,"Selalu rame, menu banyak pilihannya. Tempatnya juga luas. Bisa lesehan atau bangku. Ada musholanya. Toiletnya juga bersih. Mantap dan rekomended dah."
1,4 tahun lalu,"Nggak ada masalah sama kafenya, cuma nggak suka sama pelayannya karena nggak sopan ke saya. Semoga cukup saya saja yang mengalami. Semoga pelayannya bisa lebih baik dalam berkata."
5,8 bulan lalu,Cukup Oke 👍
5,6 tahun lalu,Cafe ini sangat cocok untuk kamu yg suka tempat luas yg cocok untuk kumpul bareng teman2 karena disini disedian gazebo jadi bisa lesehan guys😁
4,5 tahun lalu,"Trmpatnya gede,cocok buat ngumpul ngumpul sama temen, colokannya agak susah kalo duduk di kursi tengah,menunya juga banyak, khas burjonan,"
5,5 tahun lalu,Tempat asik buat nongkrong rame rame sama temen dengan harga menu terjangkau di kantong anak kost dan mahasiswa...
4,5 tahun lalu,Lumayan kalo buat belajar atau nugas bawa rombongan banyak. Makanan minuman juga terjangkau buat mahasiswa. Cuma kalo siang panaas
3,5 tahun lalu,"Harga lumayan, tempat enak untuk nongkrong, makanan biasa aja, pelayannya kurang ramah, parkirnya 2 ribu, tempat kurang bersih"
4,6 tahun lalu,"Tempatnya enak, seru buat nongki"". Makanan dan minuman enak. Ada gazebo gazebo nya jadi lebih privacy. Harga terjangkau."
1,setahun lalu,Pesen pisang goreng 2 jam baru datang. Pisangnya keknya metik dulu di cirebon
5,4 tahun lalu,"Mantep lah pokoknya... Makanan berat, cemilan, minuman panas-dingin ada semua.. lesehan, gazebo, wifi, colokan lengkap semua"
5,3 tahun lalu,"Tempat bagus nyaman ... Enak buat ngerjain tugas,rapat nongkrong yg menghasilkan ...."
5,6 tahun lalu,"...........................................................................................
Asyik ngopi disini sambil mendengarkan lantunan lagu dan akustik
..........................................................................................."
4,4 tahun lalu,"Tempat yang disini lebih luas, ada gazebo kecilnya disisi timur dan nyaman buat nongkrong secara berkelompok."
4,5 tahun lalu,👍harganya miringkan sikit om
5,setahun lalu,Saya kasih bintang 5 karena baru kali ini lihat warkop yang ada buku Sirah Nabawiyah 🤭
4,6 tahun lalu,"Yg Nologaten ni enak buat nongki maupun rapat2 mahasiswa. Harganya murah makanannya enak. Tapi sayangnya wifinya bayar, kalau gak bayar lemooott"
3,2 tahun lalu,"Tempatnya lumayan enak, tapi masih saja ada yang kurang bersih buat duduk."
5,5 tahun lalu,"Tempat cukup luas, nyaman, cocok untuk nugas nongkrong atau sekedar ngopi. Banyak cas dan kamar mandi bersih"
2,setahun lalu,"Minum Udah jadi dari tadi gak cepetan dianter  ke konsumen. Jd terpaksa ambil sendiri, mana suami dah nunggu lama kehaussn!!"
5,3 tahun lalu,"Kafe favorit dr sejak zaman kuliah, asik banget buat nongki2 breng tman2,.sembari bercerita nostalgia ttg indah dan pahitnya masa2 kuliah dlu"
2,4 tahun lalu,"mohon maaf,...
sebaiknya perlu perbaikan soal rasa masakannya dan minuman, dan tidak kalah PENTINGnya..kebersihan dan kesehatannya konsumen perlu diperbaiki, terima kasih"
1,setahun lalu,Beli cheese milktea; bobanya keras dan kurang berasa. Terus tahu cocolnya hambar
5,3 tahun lalu,"Pelayanan cepat, ramah, tempat yg cocok utk kumpul2 bersama teman, harga standar tempat nongkrong"
5,6 tahun lalu,Harga murmer cocok di kantong mahasiswa
5,6 tahun lalu,"Tempat nongkrong murah, namun tempat yang terbatas sehingga susah mencari tempat.
Untuk gubuk selalu penuh, namun dipakai hanya seorang sehingga merasa mubazir"
3,4 tahun lalu,Rame banget banyak mahasiswa terutama
5,2 tahun lalu,Cocok buat nongkrong dan tempat diskusi..karena bisa duduk sampai puas tanpa di suruh balik
3,5 tahun lalu,"Cukup Ramai kalau sore sampai malam, lebih cocok untuk berdiskusi dibanding belajar mandiri"
5,5 tahun lalu,UuuWaaoooW go buruan serbu tempat ini menyajikan begitu banyak seduhan coffee & cemilan juga nggak ketinggalan lho tempat tempat yang indah dan kita juga bisa duduk bareng walau tidak kenal karena KAFE ini mengutamakan persahabatan tanpa mengenal ras siapa tau  ada yang jodoh😁🤭😁
5,5 tahun lalu,"Tempat kingkow dan bercerita, tp masih banyak  yang egois gajebonya di tempati sendirian/ 2 orang doang lebih baiknya ada pengaturannya, harganya juga murah"
5,6 tahun lalu,"Nice untuk tempatnya.. pelayanannya bagus, makanan juga nggak nunggu lama, enak.. Recommend buat nongkrong ngerjain tugas"
5,5 tahun lalu,Tempat nyaman untuk santai. Ramai dan ramah-ramah
4,5 tahun lalu,Ramai dan nyaman. Buat kumpul sangat direkomendasikan.. kurangnya cuman rasa tidak sesuai selera
4,5 tahun lalu,"Tempat nongkrong yang cocok untuk kantong mahasiswa. Fasilitas dengan area parkir yang luas, kamar mandi dan tempat shalat."
5,4 tahun lalu,Tempatnya enak buat kumpul-kumpul biasanya buka 24 jam tapi semenjak corona buka ampe jam 12 malem. Basabasi paling enak dari yang lainnya
5,4 tahun lalu,"Tempat yang asik buat nongkrong, bebas memilih tempat yang nyaman. Selama pandemi COVID-19, kafe tutup pukul 23.30 WIB."
5,3 tahun lalu,"tempat sangat nyaman, harga terjangkau dan pelayanan terbaik.. tempat favorit utk nongkrong"
4,6 tahun lalu,Suasananya enak....  Ada gasebo + kita bisa berdiskusi / japok di situ + ada musik nya jg jd lebih santai lagi
1,2 tahun lalu,tempatnya enak luas cuma pegawai nya bad attitude ga ramah bawaan nya emosi terus
5,5 tahun lalu,"Cocok banget buat nongkrong bareng temen bareng keluarga,ada gazebonya jugaaa,trus juga murah"" menunya"
3,setahun lalu,Sudah bukan menjadi tempat yg worth it untuk nongkrong atau nugas.
5,4 tahun lalu,"Tempat nyaman, harga bersahabat"
5,3 tahun lalu,"Terpantau cozy buat Nugas fren, menu rekomendasi : kopsu kotok. Kamar mandi bersih, ada mushola."
5,5 tahun lalu,tempat nongkrong yang murah dekat dengan bakso klenger dan kampus-kampus. suasana cafe sangat nyaman dengan harga yang cukup murah untuk kantong mahasiswa
4,5 tahun lalu,"Tempat asyik untuk nongkrong dan ngobrol. Namun, jika untuk mengerjakan tugas ataupun melakukan sesuatu yang mengharuskan fokus tempat ini kurang cocok."
4,5 tahun lalu,"Menu makanan minuman lengkap, bisa OVO, tempat rame banget, berisik. Banyak asap rokok. Yg ga suka asap rokok jangan kesini"
4,setahun lalu,Asyik.. tempatnya bikin betah buat ngobrol..
5,4 tahun lalu,"mayan tapi wifi gratisnya dipaswot
gatau paswotnta apaa
kalo mau wifi harus baray 3rbu buat tiga jam hmmmm"
5,5 tahun lalu,"Cocok pas malam harii, karena kalo siang hari panas. Cuma kalo mau di saung lumayan adem sihh"
4,5 tahun lalu,Asik ada lesehan nya juga. Tp sabar aja ketika kesana pas ruame bgtt soalnya di basa basi gapernah sepi.  Jadi cepet cepetan dan beruntung beruntung an dapat tempat
4,4 tahun lalu,Asik buat tempat nongkrong ngerjain tugas .. Menu juga bervariasi dan harga terjangkau .. Kantong mahasiswa lahh
5,5 tahun lalu,Untuk menu kurang lebih sama dengan kafe basa basi yang lain. Cuman yang membedakan disini tersedia Gazebo yang sangat nyaman buat diskusi. Hehe
4,3 tahun lalu,"Menu ""sukop kotok"" nya enak"
5,2 tahun lalu,"Kafenya nyaman, parkiran luas, pelayannya sopan dan harga menu relatif murah."
4,5 tahun lalu,Tempatnya nyaman pelayanannya juga bagus cuma kalok tempat untuk ngerjain tugas kurang rekomend karena tempatnya rame dan wifinya agak lemot
5,4 tahun lalu,"Tempat Luas, asik untuk nongkrong, bersih menu bervariasi dan murah.. cocok untuk nugas rapat dll"
3,6 tahun lalu,"Ga cocok buat nugas. WiFi bayar lagi, suasana yg terlalu ramai riweh. Kalo malam cahaya buruk"
5,5 tahun lalu,"Enak buat nongkrong tiap hari rame, enak buat ngobrol. Harga standar gak ngerogok kocek dalam dalam."
5,2 tahun lalu,Tempat nongkrong kawula muda dengan konsep gasebo dan aula .suasana nyaman dan strategis
5,setahun lalu,"Kopdar zippo
Jrez Jogja region zigath 262023
Tempatnya sangat mantap"
4,2 tahun lalu,"Buat tukang parkir pecat aja sudah bayar keluarnya gak dibantu malah suruh ngeluarin sendiri ,"
5,3 tahun lalu,"Tempatnya nyaman, emang pas dan cocok buat nongkrong bareng kolega"
4,2 tahun lalu,"Harga menunya pas di kantong mahasiswa, ada WiFi jg"
4,5 tahun lalu,"Menu dan harga lumayan, hanya untuk sekitar gubuk bisa lebih dijaga kebersihannya 👌🏼"
5,3 tahun lalu,"Enak, murah, cemilannya lumayan"
5,5 tahun lalu,"Tempat paling asyik untuk merenung, berfikir dan berdiskusi sambil menghabiskan waktu malam hingga pagi menjelang"
3,2 tahun lalu,maaf ya bintang 3. makanan enak tapi mba kasir nya ga ada senyum sama sekalii huhu
5,2 tahun lalu,"Enak, harga merakyat... Hanya aja siap nunggu agak lama kl pas ramai"
5,3 tahun lalu,"Warkop mahasiswa sekitar Nologaten, tiap malam rame, sering ada diskusi pemikiran Islam."
5,4 tahun lalu,"Tempat yg asik untuk bersantai, tempanya luas sehinga sangat nyaman untuk tempat pertemuan."
5,3 tahun lalu,Sangat nyaman dan strategist lokaainya
5,5 tahun lalu,"Sangat cocok buat nongki nongki sama teman, suasananya nyaman, parkir luas, banyak varian kopi juga"
5,setahun lalu,"Enak banget buat nongkrong dan ngerjain tugas kuliah,"
4,4 tahun lalu,Nyaman untuk berkumpul bersama. Ada tempat duduk kursi dan lesehan. Harga terjangkau
5,4 tahun lalu,"Tempatnya enak, cukup nyaman untuk kumpul-kumpul. Yang pasti harga bersahabat👍"
5,4 tahun lalu,"Tempatnya nyaman, santuyy, ramah penjualnya, harganya pun masih ramah dikantong. Next order lagi dan kesana .."
1,setahun lalu,"Penyesalan yang ada, terlalu lama menunggu orderan padahal situasinya masih sepi"
5,2 tahun lalu,"Menu masih terjangkau di kantong pelajar
Enak buat nongkrong lama²"
2,5 tahun lalu,"tempat lumayan enak, tapi kalo makanan mah mending yang lain dah"
3,6 tahun lalu,"Temapt terasa sempit.
Di ruangan tengah/yang ada meja kursi nya terasa panas/engap"
4,3 tahun lalu,"Cozy, nasi gorengnya enak"
5,setahun lalu,enak buat kumpul kumpul....murah dan enak makanan dan minuman
4,3 tahun lalu,"MasyaAllah,, terakhir ke sini pas acara kemarin malem dan rame banget🥰 jadi gak bisa pesan di sana."
3,4 tahun lalu,"Tempat nya bersih, harga nya kopi dan makanannya murah,  pelayanan kafenya kurang ramah"
5,6 tahun lalu,"tempat nya menarik, bisa kumpul2 dgn teman, porsi banyak, tdk takut kehabisan tempat"
4,4 tahun lalu,"Tempat nongkrongnya anak kampus ya kak, kmaren kesini mampir karena keliatan ramee.... Bolehlah"
5,5 tahun lalu,"Makanannya murah meriah, cocok untuk tempat kumpul² atau ngadain acara.."
3,5 tahun lalu,Banyak pilihan menu dengan harga sangat terjangkau. Tempatnya nyaman untuk nongkrong.
4,5 tahun lalu,"Lumayan luas tempatnya, dan terjangkau"
